sensorId,time,lapId,units,sensorValue,session
tyrePressureFrontRight,16:11:20.882,17,pascals,204.0314,R1
tyrePressureFrontRight,16:11:20.934,17,pascals,203.3281,R1
tyrePressureFrontLeft,16:11:20.944,17,pascals,204.1174,R1
tyrePressureBackLeft,16:11:20.952,17,pascals,209.2671,R1
tyrePressureBackRight,16:11:20.981,17,pascals,204.1064,R1
tyrePressureBackLeft,16:11:21.017,17,pascals,209.1679,R1
tyrePressureBackRight,16:11:21.025,17,pascals,203.196,R1
tyrePressureFrontLeft,16:11:21.058,17,pascals,203.4614,R1
tyrePressureFrontLeft,16:11:21.059,17,pascals,203.899,R1
tyrePressureFrontRight,16:11:21.063,17,pascals,203.1369,R1
tyrePressureFrontRight,16:11:21.066,17,pascals,203.2759,R1
tyrePressureBackLeft,16:11:21.094,17,pascals,209.1956,R1
tyrePressureFrontRight,16:11:21.099,17,pascals,204.0886,R1
tyrePressureFrontLeft,16:11:21.112,17,pascals,204.1161,R1
tyrePressureBackRight,16:11:21.171,17,pascals,203.4084,R1
tyrePressureFrontRight,16:11:21.176,17,pascals,203.3903,R1
tyrePressureFrontRight,16:11:21.184,17,pascals,203.7713,R1
tyrePressureFrontRight,16:11:21.205,17,pascals,203.9605,R1
tyrePressureFrontLeft,16:11:21.210,17,pascals,204.0783,R1
tyrePressureBackRight,16:11:21.230,17,pascals,203.5357,R1
tyrePressureFrontRight,16:11:21.236,17,pascals,204.01,R1
tyrePressureFrontRight,16:11:21.260,17,pascals,203.2968,R1
tyrePressureBackRight,16:11:21.261,17,pascals,203.3062,R1
tyrePressureBackLeft,16:11:21.274,17,pascals,209.688,R1
tyrePressureBackLeft,16:11:21.283,17,pascals,209.5204,R1
tyrePressureBackRight,16:11:21.291,17,pascals,203.8695,R1
tyrePressureFrontRight,16:11:21.308,17,pascals,204.0878,R1
tyrePressureFrontRight,16:11:21.311,17,pascals,203.8886,R1
tyrePressureBackLeft,16:11:21.341,17,pascals,209.147,R1
tyrePressureFrontRight,16:11:21.367,17,pascals,204.1154,R1
tyrePressureBackLeft,16:11:21.371,17,pascals,210.0827,R1
tyrePressureBackRight,16:11:21.384,17,pascals,203.5962,R1
tyrePressureFrontLeft,16:11:21.388,17,pascals,204.0327,R1
tyrePressureBackRight,16:11:21.433,17,pascals,204.1117,R1
tyrePressureBackLeft,16:11:21.443,17,pascals,209.1279,R1
tyrePressureFrontLeft,16:11:21.444,17,pascals,204.0012,R1
tyrePressureBackLeft,16:11:21.450,17,pascals,209.3884,R1
tyrePressureBackRight,16:11:21.453,17,pascals,203.6162,R1
tyrePressureFrontLeft,16:11:21.474,17,pascals,203.1794,R1
tyrePressureFrontRight,16:11:21.503,17,pascals,203.1858,R1
tyrePressureFrontLeft,16:11:21.524,17,pascals,203.431,R1
tyrePressureBackLeft,16:11:21.526,17,pascals,210.0674,R1
tyrePressureBackRight,16:11:21.531,17,pascals,203.1375,R1
tyrePressureBackLeft,16:11:21.533,17,pascals,209.6473,R1
tyrePressureBackLeft,16:11:21.542,17,pascals,210.1176,R1
tyrePressureBackLeft,16:11:21.556,17,pascals,209.1936,R1
tyrePressureFrontLeft,16:11:21.584,17,pascals,203.38,R1
tyrePressureBackLeft,16:11:21.626,17,pascals,209.8279,R1
tyrePressureBackRight,16:11:21.653,17,pascals,203.3623,R1
tyrePressureFrontLeft,16:11:21.657,17,pascals,203.1521,R1
tyrePressureBackLeft,16:11:21.695,17,pascals,209.8597,R1
tyrePressureFrontLeft,16:11:21.711,17,pascals,203.3034,R1
tyrePressureFrontRight,16:11:21.711,17,pascals,203.143,R1
tyrePressureBackLeft,16:11:21.758,17,pascals,209.5535,R1
tyrePressureBackRight,16:11:21.762,17,pascals,203.3509,R1
tyrePressureBackLeft,16:11:21.769,17,pascals,209.9762,R1
tyrePressureFrontRight,16:11:21.771,17,pascals,203.8396,R1
tyrePressureFrontRight,16:11:21.775,17,pascals,203.3045,R1
tyrePressureFrontRight,16:11:21.822,17,pascals,203.4395,R1
tyrePressureFrontLeft,16:11:21.829,17,pascals,203.6661,R1
tyrePressureFrontRight,16:11:21.831,17,pascals,203.1484,R1
tyrePressureFrontRight,16:11:21.840,17,pascals,203.3985,R1
tyrePressureFrontLeft,16:11:21.857,17,pascals,203.5054,R1
tyrePressureBackLeft,16:11:21.859,17,pascals,209.9121,R1
tyrePressureBackLeft,16:11:21.871,17,pascals,209.1909,R1
tyrePressureFrontRight,16:11:21.873,17,pascals,204.1049,R1
tyrePressureFrontRight,16:11:21.873,17,pascals,203.1915,R1
tyrePressureBackLeft,16:11:21.885,17,pascals,209.7939,R1
tyrePressureBackLeft,16:11:21.896,17,pascals,210.0527,R1
tyrePressureBackRight,16:11:21.927,17,pascals,203.8351,R1
tyrePressureBackRight,16:11:21.932,17,pascals,203.9596,R1
tyrePressureFrontLeft,16:11:21.954,17,pascals,204.1127,R1
tyrePressureBackRight,16:11:21.990,17,pascals,203.4417,R1
tyrePressureBackRight,16:11:21.997,17,pascals,204.0653,R1
tyrePressureFrontLeft,16:11:22.031,17,pascals,203.6194,R1
tyrePressureFrontLeft,16:11:22.039,17,pascals,203.6648,R1
tyrePressureBackRight,16:11:22.048,17,pascals,204.1137,R1
tyrePressureBackLeft,16:11:22.051,17,pascals,209.1677,R1
tyrePressureFrontRight,16:11:22.055,17,pascals,203.1223,R1
tyrePressureFrontLeft,16:11:22.079,17,pascals,204.0965,R1
tyrePressureFrontRight,16:11:22.082,17,pascals,204.0915,R1
tyrePressureFrontLeft,16:11:22.093,17,pascals,203.557,R1
tyrePressureBackRight,16:11:22.123,17,pascals,203.382,R1
tyrePressureBackRight,16:11:22.138,17,pascals,203.6806,R1
tyrePressureFrontRight,16:11:22.216,17,pascals,203.4543,R1
tyrePressureBackLeft,16:11:22.217,17,pascals,209.1999,R1
tyrePressureFrontLeft,16:11:22.234,17,pascals,203.4243,R1
tyrePressureBackRight,16:11:22.304,17,pascals,203.4105,R1
tyrePressureBackRight,16:11:22.305,17,pascals,203.1619,R1
tyrePressureFrontRight,16:11:22.309,17,pascals,203.2129,R1
tyrePressureFrontRight,16:11:22.316,17,pascals,203.3012,R1
tyrePressureFrontRight,16:11:22.381,17,pascals,203.9507,R1
tyrePressureBackLeft,16:11:22.399,17,pascals,209.4492,R1
tyrePressureBackLeft,16:11:22.407,17,pascals,209.1283,R1
tyrePressureBackRight,16:11:22.411,17,pascals,203.9567,R1
tyrePressureFrontLeft,16:11:22.418,17,pascals,204.0976,R1
tyrePressureFrontRight,16:11:22.441,18,pascals,203.3723,R1
tyrePressureFrontRight,16:11:22.470,18,pascals,203.3503,R1
tyrePressureFrontLeft,16:11:22.474,18,pascals,203.2981,R1
tyrePressureBackRight,16:11:22.506,18,pascals,203.9575,R1
tyrePressureFrontLeft,16:11:22.525,18,pascals,203.9837,R1
tyrePressureBackLeft,16:11:22.527,18,pascals,209.8134,R1
tyrePressureBackRight,16:11:22.528,18,pascals,203.1498,R1
tyrePressureFrontLeft,16:11:22.537,18,pascals,203.8705,R1
tyrePressureBackRight,16:11:22.547,18,pascals,203.265,R1
tyrePressureBackRight,16:11:22.554,18,pascals,203.12,R1
tyrePressureFrontLeft,16:11:22.570,18,pascals,203.5138,R1
tyrePressureFrontRight,16:11:22.611,18,pascals,203.1388,R1
tyrePressureFrontRight,16:11:22.613,18,pascals,203.3676,R1
tyrePressureFrontRight,16:11:22.617,18,pascals,203.9966,R1
tyrePressureFrontLeft,16:11:22.631,18,pascals,203.3204,R1
tyrePressureBackLeft,16:11:22.634,18,pascals,209.7466,R1
tyrePressureFrontRight,16:11:22.639,18,pascals,203.528,R1
tyrePressureFrontLeft,16:11:22.653,18,pascals,203.9868,R1
tyrePressureBackLeft,16:11:22.668,18,pascals,209.1307,R1
tyrePressureBackRight,16:11:22.683,18,pascals,203.1756,R1
tyrePressureBackRight,16:11:22.714,18,pascals,203.5848,R1
tyrePressureBackLeft,16:11:22.727,18,pascals,209.2159,R1
tyrePressureBackLeft,16:11:22.780,18,pascals,210.0391,R1
tyrePressureFrontLeft,16:11:22.801,18,pascals,203.149,R1
tyrePressureBackLeft,16:11:22.808,18,pascals,209.2594,R1
tyrePressureFrontLeft,16:11:22.859,18,pascals,203.2619,R1
tyrePressureBackRight,16:11:22.865,18,pascals,204.0214,R1
tyrePressureBackLeft,16:11:22.898,18,pascals,209.8719,R1
tyrePressureBackLeft,16:11:22.907,18,pascals,209.3026,R1
tyrePressureBackRight,16:11:22.914,18,pascals,203.1728,R1
tyrePressureBackRight,16:11:22.924,18,pascals,203.3637,R1
tyrePressureBackLeft,16:11:22.930,18,pascals,210.0256,R1
tyrePressureBackLeft,16:11:22.949,18,pascals,210.1144,R1
tyrePressureFrontLeft,16:11:22.963,18,pascals,203.6223,R1
tyrePressureFrontLeft,16:11:22.982,18,pascals,203.7956,R1
tyrePressureBackLeft,16:11:22.992,18,pascals,209.4949,R1
tyrePressureBackRight,16:11:22.998,18,pascals,203.6086,R1
tyrePressureBackLeft,16:11:23.013,18,pascals,209.8351,R1
tyrePressureBackRight,16:11:23.019,18,pascals,203.4906,R1
tyrePressureFrontLeft,16:11:23.040,18,pascals,204.0312,R1
tyrePressureFrontLeft,16:11:23.057,18,pascals,203.9735,R1
tyrePressureFrontRight,16:11:23.115,18,pascals,203.5129,R1
tyrePressureFrontLeft,16:11:23.123,18,pascals,203.7833,R1
tyrePressureFrontLeft,16:11:23.124,18,pascals,203.2213,R1
tyrePressureFrontLeft,16:11:23.163,18,pascals,204.0746,R1
tyrePressureBackRight,16:11:23.237,18,pascals,203.9178,R1
tyrePressureBackLeft,16:11:23.292,18,pascals,209.427,R1
tyrePressureFrontLeft,16:11:23.294,18,pascals,203.3933,R1
tyrePressureFrontLeft,16:11:23.294,18,pascals,203.953,R1
tyrePressureFrontLeft,16:11:23.351,18,pascals,203.3584,R1
tyrePressureBackRight,16:11:23.359,18,pascals,203.9725,R1
tyrePressureFrontLeft,16:11:23.363,18,pascals,204.0764,R1
tyrePressureBackLeft,16:11:23.368,18,pascals,210.0223,R1
tyrePressureBackRight,16:11:23.369,18,pascals,204.013,R1
tyrePressureBackRight,16:11:23.376,18,pascals,203.9424,R1
tyrePressureFrontLeft,16:11:23.418,18,pascals,203.8415,R1
tyrePressureFrontRight,16:11:23.476,18,pascals,203.9962,R1
tyrePressureFrontLeft,16:11:23.478,18,pascals,204.0553,R1
tyrePressureFrontRight,16:11:23.483,18,pascals,203.4117,R1
tyrePressureFrontLeft,16:11:23.484,18,pascals,204.0602,R1
tyrePressureBackLeft,16:11:23.491,18,pascals,209.8459,R1
tyrePressureBackRight,16:11:23.505,18,pascals,203.8119,R1
tyrePressureBackLeft,16:11:23.554,18,pascals,210.0271,R1
tyrePressureFrontRight,16:11:23.573,18,pascals,204.072,R1
tyrePressureFrontRight,16:11:23.581,18,pascals,203.9102,R1
tyrePressureFrontRight,16:11:23.585,18,pascals,203.6491,R1
tyrePressureBackLeft,16:11:23.592,18,pascals,210.1188,R1
tyrePressureBackLeft,16:11:23.593,18,pascals,209.1679,R1
tyrePressureBackRight,16:11:23.609,18,pascals,204.0914,R1
tyrePressureBackRight,16:11:23.617,18,pascals,204.1189,R1
tyrePressureBackRight,16:11:23.620,18,pascals,203.2034,R1
tyrePressureBackRight,16:11:23.661,18,pascals,203.6817,R1
tyrePressureFrontLeft,16:11:23.685,18,pascals,203.3307,R1
tyrePressureBackRight,16:11:23.689,18,pascals,203.5632,R1
tyrePressureFrontRight,16:11:23.699,18,pascals,203.8895,R1
tyrePressureFrontLeft,16:11:23.717,18,pascals,203.598,R1
tyrePressureBackLeft,16:11:23.722,18,pascals,210.0189,R1
tyrePressureBackRight,16:11:23.728,18,pascals,203.371,R1
tyrePressureFrontRight,16:11:23.729,18,pascals,203.9662,R1
tyrePressureBackRight,16:11:23.732,18,pascals,203.4613,R1
tyrePressureBackLeft,16:11:23.733,18,pascals,209.499,R1
tyrePressureFrontLeft,16:11:23.747,18,pascals,203.1557,R1
tyrePressureFrontLeft,16:11:23.765,18,pascals,203.5221,R1
tyrePressureBackRight,16:11:23.771,18,pascals,203.2701,R1
tyrePressureFrontRight,16:11:23.776,18,pascals,203.8315,R1
tyrePressureFrontLeft,16:11:23.782,18,pascals,203.7398,R1
tyrePressureFrontLeft,16:11:23.790,18,pascals,203.6633,R1
tyrePressureBackRight,16:11:23.791,18,pascals,203.9078,R1
tyrePressureFrontRight,16:11:23.809,18,pascals,203.2359,R1
tyrePressureBackRight,16:11:23.811,18,pascals,203.1343,R1
tyrePressureBackLeft,16:11:23.813,18,pascals,209.9765,R1
tyrePressureBackLeft,16:11:23.821,18,pascals,209.9447,R1
tyrePressureBackLeft,16:11:23.821,18,pascals,209.9967,R1
tyrePressureFrontLeft,16:11:23.841,18,pascals,203.2254,R1
tyrePressureFrontLeft,16:11:23.876,18,pascals,203.7878,R1
tyrePressureBackRight,16:11:23.916,18,pascals,203.7787,R1
tyrePressureBackRight,16:11:23.924,18,pascals,203.9599,R1
tyrePressureBackRight,16:11:23.942,18,pascals,203.7526,R1
tyrePressureFrontLeft,16:11:23.949,18,pascals,203.1616,R1
tyrePressureFrontLeft,16:11:23.965,18,pascals,203.8928,R1
tyrePressureBackRight,16:11:23.968,18,pascals,203.994,R1
tyrePressureFrontLeft,16:11:23.984,18,pascals,203.1592,R1
tyrePressureFrontLeft,16:11:23.987,18,pascals,203.1281,R1
tyrePressureFrontLeft,16:11:24.004,18,pascals,203.491,R1
tyrePressureBackLeft,16:11:24.027,18,pascals,210.12,R1
tyrePressureFrontLeft,16:11:24.049,18,pascals,204.1196,R1
tyrePressureBackRight,16:11:24.054,18,pascals,203.5307,R1
tyrePressureFrontRight,16:11:24.068,18,pascals,203.4289,R1
tyrePressureFrontRight,16:11:24.068,18,pascals,203.3291,R1
tyrePressureBackRight,16:11:24.078,18,pascals,203.7203,R1
tyrePressureFrontRight,16:11:24.090,18,pascals,204.1193,R1
tyrePressureFrontLeft,16:11:24.101,18,pascals,204.1073,R1
tyrePressureBackRight,16:11:24.102,18,pascals,203.653,R1
tyrePressureBackRight,16:11:24.125,18,pascals,203.5077,R1
tyrePressureFrontRight,16:11:24.128,18,pascals,203.2423,R1
tyrePressureBackRight,16:11:24.135,18,pascals,203.344,R1
tyrePressureFrontLeft,16:11:24.159,18,pascals,203.9136,R1
tyrePressureFrontLeft,16:11:24.187,18,pascals,203.9491,R1
tyrePressureBackRight,16:11:24.214,18,pascals,203.2654,R1
tyrePressureFrontRight,16:11:24.243,18,pascals,203.7231,R1
tyrePressureFrontRight,16:11:24.255,18,pascals,203.6104,R1
tyrePressureFrontLeft,16:11:24.266,18,pascals,203.1712,R1
tyrePressureBackLeft,16:11:24.277,18,pascals,209.2402,R1
tyrePressureFrontRight,16:11:24.294,18,pascals,203.168,R1
tyrePressureBackLeft,16:11:24.300,18,pascals,209.6588,R1
tyrePressureFrontLeft,16:11:24.305,18,pascals,203.7827,R1
tyrePressureFrontLeft,16:11:24.311,18,pascals,203.1256,R1
tyrePressureFrontLeft,16:11:24.314,18,pascals,203.2214,R1
tyrePressureBackLeft,16:11:24.315,18,pascals,209.1314,R1
tyrePressureBackLeft,16:11:24.323,18,pascals,209.5607,R1
tyrePressureBackRight,16:11:24.369,18,pascals,203.4506,R1
tyrePressureBackRight,16:11:24.401,18,pascals,203.2636,R1
tyrePressureBackRight,16:11:24.449,18,pascals,203.145,R1
tyrePressureBackLeft,16:11:24.468,18,pascals,209.4405,R1
tyrePressureFrontLeft,16:11:24.487,18,pascals,203.9898,R1
tyrePressureBackRight,16:11:24.488,18,pascals,203.9788,R1
tyrePressureBackRight,16:11:24.490,18,pascals,203.139,R1
tyrePressureFrontLeft,16:11:24.493,18,pascals,203.9959,R1
tyrePressureFrontRight,16:11:24.517,18,pascals,203.9832,R1
tyrePressureFrontRight,16:11:24.524,18,pascals,203.8091,R1
tyrePressureFrontRight,16:11:24.542,18,pascals,203.3559,R1
tyrePressureBackLeft,16:11:24.559,18,pascals,209.242,R1
tyrePressureBackLeft,16:11:24.564,18,pascals,209.449,R1
tyrePressureBackRight,16:11:24.596,18,pascals,203.1277,R1
tyrePressureFrontLeft,16:11:24.598,18,pascals,203.8858,R1
tyrePressureBackRight,16:11:24.605,18,pascals,203.2282,R1
tyrePressureBackRight,16:11:24.605,18,pascals,203.798,R1
tyrePressureFrontLeft,16:11:24.606,18,pascals,203.3128,R1
tyrePressureFrontLeft,16:11:24.607,18,pascals,203.7134,R1
tyrePressureBackRight,16:11:24.609,18,pascals,203.5361,R1
tyrePressureBackRight,16:11:24.630,18,pascals,203.8138,R1
tyrePressureFrontRight,16:11:24.648,18,pascals,203.843,R1
tyrePressureBackRight,16:11:24.666,18,pascals,203.5108,R1
tyrePressureBackLeft,16:11:24.673,18,pascals,209.1867,R1
tyrePressureFrontRight,16:11:24.674,18,pascals,203.5191,R1
tyrePressureBackRight,16:11:24.676,18,pascals,203.2465,R1
tyrePressureFrontRight,16:11:24.705,18,pascals,203.8972,R1
tyrePressureBackLeft,16:11:24.720,18,pascals,209.1796,R1
tyrePressureFrontRight,16:11:24.722,18,pascals,203.3327,R1
tyrePressureBackLeft,16:11:24.765,18,pascals,209.1533,R1
tyrePressureBackRight,16:11:24.783,18,pascals,203.5918,R1
tyrePressureBackRight,16:11:24.785,18,pascals,203.9345,R1
tyrePressureBackLeft,16:11:24.798,18,pascals,209.1245,R1
tyrePressureFrontLeft,16:11:24.800,18,pascals,204.0069,R1
tyrePressureBackLeft,16:11:24.809,18,pascals,209.6569,R1
tyrePressureFrontLeft,16:11:24.825,18,pascals,203.7893,R1
tyrePressureBackLeft,16:11:24.833,18,pascals,209.7946,R1
tyrePressureBackLeft,16:11:24.847,18,pascals,209.9572,R1
tyrePressureFrontLeft,16:11:24.855,18,pascals,203.9675,R1
tyrePressureBackRight,16:11:24.856,18,pascals,203.6463,R1
tyrePressureFrontLeft,16:11:24.857,18,pascals,203.6884,R1
tyrePressureBackLeft,16:11:24.864,18,pascals,209.9864,R1
tyrePressureBackRight,16:11:24.908,18,pascals,203.4571,R1
tyrePressureBackRight,16:11:24.921,18,pascals,203.541,R1
tyrePressureFrontRight,16:11:24.929,18,pascals,203.9225,R1
tyrePressureFrontRight,16:11:24.950,18,pascals,203.4749,R1
tyrePressureFrontRight,16:11:24.950,18,pascals,204.101,R1
tyrePressureFrontRight,16:11:24.954,18,pascals,203.8011,R1
tyrePressureFrontLeft,16:11:25.011,18,pascals,203.5303,R1
tyrePressureBackLeft,16:11:25.017,18,pascals,209.4265,R1
tyrePressureBackRight,16:11:25.022,18,pascals,203.5115,R1
tyrePressureFrontRight,16:11:25.083,18,pascals,203.8462,R1
tyrePressureFrontRight,16:11:25.085,18,pascals,203.9198,R1
tyrePressureFrontLeft,16:11:25.088,18,pascals,203.8226,R1
tyrePressureFrontRight,16:11:25.132,18,pascals,203.1242,R1
tyrePressureBackLeft,16:11:25.167,18,pascals,209.1208,R1
tyrePressureBackLeft,16:11:25.200,18,pascals,209.2784,R1
tyrePressureBackRight,16:11:25.200,18,pascals,203.474,R1
tyrePressureBackRight,16:11:25.214,18,pascals,203.1985,R1
tyrePressureBackLeft,16:11:25.225,18,pascals,209.3145,R1
tyrePressureBackRight,16:11:25.243,18,pascals,203.2579,R1
tyrePressureBackLeft,16:11:25.243,18,pascals,209.8713,R1
tyrePressureFrontRight,16:11:25.247,18,pascals,203.1277,R1
tyrePressureFrontLeft,16:11:25.248,18,pascals,203.6487,R1
tyrePressureBackRight,16:11:25.267,18,pascals,203.6718,R1
tyrePressureBackRight,16:11:25.270,18,pascals,203.4996,R1
tyrePressureFrontLeft,16:11:25.285,18,pascals,203.9295,R1
tyrePressureFrontRight,16:11:25.289,18,pascals,203.6071,R1
tyrePressureFrontLeft,16:11:25.308,18,pascals,203.3179,R1
tyrePressureBackRight,16:11:25.316,18,pascals,203.1481,R1
tyrePressureBackRight,16:11:25.322,18,pascals,204.1098,R1
tyrePressureBackRight,16:11:25.333,18,pascals,203.6141,R1
tyrePressureBackRight,16:11:25.367,18,pascals,203.1231,R1
tyrePressureFrontLeft,16:11:25.376,18,pascals,203.7936,R1
tyrePressureBackRight,16:11:25.383,18,pascals,203.6562,R1
tyrePressureBackLeft,16:11:25.390,18,pascals,209.1295,R1
tyrePressureFrontLeft,16:11:25.401,18,pascals,204.0793,R1
tyrePressureFrontLeft,16:11:25.405,18,pascals,204.0035,R1
tyrePressureFrontLeft,16:11:25.462,18,pascals,203.8717,R1
tyrePressureBackRight,16:11:25.469,18,pascals,203.8174,R1
tyrePressureBackRight,16:11:25.477,18,pascals,203.4187,R1
tyrePressureBackLeft,16:11:25.477,18,pascals,209.4528,R1
tyrePressureBackLeft,16:11:25.503,18,pascals,209.4025,R1
tyrePressureFrontRight,16:11:25.510,18,pascals,204.1194,R1
tyrePressureBackLeft,16:11:25.534,18,pascals,209.1382,R1
tyrePressureBackRight,16:11:25.545,18,pascals,203.3389,R1
tyrePressureFrontRight,16:11:25.546,18,pascals,204.0702,R1
tyrePressureFrontRight,16:11:25.556,18,pascals,203.8179,R1
tyrePressureFrontLeft,16:11:25.557,18,pascals,203.2533,R1
tyrePressureBackLeft,16:11:25.560,18,pascals,210.1059,R1
tyrePressureBackRight,16:11:25.566,18,pascals,203.369,R1
tyrePressureBackRight,16:11:25.567,18,pascals,203.1438,R1
tyrePressureFrontLeft,16:11:25.574,18,pascals,203.7971,R1
tyrePressureFrontRight,16:11:25.601,18,pascals,203.9204,R1
tyrePressureBackRight,16:11:25.606,18,pascals,204.1171,R1
tyrePressureBackRight,16:11:25.608,18,pascals,203.715,R1
tyrePressureFrontLeft,16:11:25.609,18,pascals,203.3305,R1
tyrePressureFrontRight,16:11:25.620,18,pascals,204.0451,R1
tyrePressureBackLeft,16:11:25.630,18,pascals,209.4691,R1
tyrePressureBackLeft,16:11:25.642,18,pascals,209.3034,R1
tyrePressureBackLeft,16:11:25.646,18,pascals,209.4096,R1
tyrePressureFrontRight,16:11:25.708,18,pascals,203.3471,R1
tyrePressureFrontRight,16:11:25.745,18,pascals,203.1256,R1
tyrePressureBackLeft,16:11:25.748,18,pascals,209.4835,R1
tyrePressureBackLeft,16:11:25.758,18,pascals,210.1178,R1
tyrePressureBackRight,16:11:25.776,18,pascals,203.4203,R1
tyrePressureFrontLeft,16:11:25.777,18,pascals,203.3412,R1
tyrePressureFrontLeft,16:11:25.781,18,pascals,203.3634,R1
tyrePressureBackLeft,16:11:25.788,18,pascals,209.2066,R1
tyrePressureBackRight,16:11:25.815,18,pascals,203.1259,R1
tyrePressureBackRight,16:11:25.821,18,pascals,203.7248,R1
tyrePressureBackRight,16:11:25.845,18,pascals,203.1981,R1
tyrePressureFrontRight,16:11:25.854,18,pascals,204.0669,R1
tyrePressureBackRight,16:11:25.865,18,pascals,204.009,R1
tyrePressureFrontRight,16:11:25.873,18,pascals,203.7879,R1
tyrePressureFrontRight,16:11:25.885,18,pascals,204.0656,R1
tyrePressureBackLeft,16:11:25.902,18,pascals,209.7712,R1
tyrePressureFrontLeft,16:11:25.914,18,pascals,203.2378,R1
tyrePressureBackLeft,16:11:25.935,18,pascals,209.5172,R1
tyrePressureBackRight,16:11:25.937,18,pascals,204.0213,R1
tyrePressureBackRight,16:11:25.938,18,pascals,203.3754,R1
tyrePressureFrontRight,16:11:25.942,18,pascals,204.0325,R1
tyrePressureFrontRight,16:11:25.980,18,pascals,203.1794,R1
tyrePressureBackRight,16:11:25.990,18,pascals,203.3544,R1
tyrePressureFrontLeft,16:11:25.994,18,pascals,203.2314,R1
tyrePressureBackRight,16:11:25.996,18,pascals,203.9976,R1
tyrePressureFrontLeft,16:11:25.997,18,pascals,204.0549,R1
tyrePressureFrontLeft,16:11:25.999,18,pascals,204.0793,R1
tyrePressureFrontLeft,16:11:26.038,18,pascals,203.3981,R1
tyrePressureBackLeft,16:11:26.058,18,pascals,209.24,R1
tyrePressureBackLeft,16:11:26.073,18,pascals,209.7626,R1
tyrePressureBackRight,16:11:26.089,18,pascals,203.5366,R1
tyrePressureFrontLeft,16:11:26.120,18,pascals,203.1206,R1
tyrePressureFrontLeft,16:11:26.129,18,pascals,203.4575,R1
tyrePressureBackRight,16:11:26.133,18,pascals,203.4727,R1
tyrePressureFrontRight,16:11:26.134,18,pascals,203.6292,R1
tyrePressureFrontLeft,16:11:26.135,18,pascals,203.4843,R1
tyrePressureFrontLeft,16:11:26.141,18,pascals,203.6595,R1
tyrePressureFrontLeft,16:11:26.142,19,pascals,203.2968,R1
tyrePressureFrontLeft,16:11:26.149,19,pascals,203.1315,R1
tyrePressureBackLeft,16:11:26.215,19,pascals,209.2708,R1
tyrePressureBackLeft,16:11:26.219,19,pascals,209.262,R1
tyrePressureFrontLeft,16:11:26.222,19,pascals,203.5869,R1
tyrePressureFrontRight,16:11:26.236,19,pascals,203.2479,R1
tyrePressureFrontRight,16:11:26.282,19,pascals,203.9398,R1
tyrePressureFrontRight,16:11:26.291,19,pascals,204.0531,R1
tyrePressureBackRight,16:11:26.298,19,pascals,204.0626,R1
tyrePressureFrontLeft,16:11:26.304,19,pascals,203.3794,R1
tyrePressureBackRight,16:11:26.347,19,pascals,203.3986,R1
tyrePressureFrontLeft,16:11:26.351,19,pascals,204.1003,R1
tyrePressureBackRight,16:11:26.358,19,pascals,203.8499,R1
tyrePressureBackRight,16:11:26.368,19,pascals,203.9205,R1
tyrePressureBackLeft,16:11:26.371,19,pascals,210.1072,R1
tyrePressureFrontLeft,16:11:26.373,19,pascals,203.1687,R1
tyrePressureBackLeft,16:11:26.377,19,pascals,209.3812,R1
tyrePressureFrontLeft,16:11:26.399,19,pascals,203.4712,R1
tyrePressureFrontRight,16:11:26.400,19,pascals,203.2261,R1
tyrePressureFrontLeft,16:11:26.401,19,pascals,204.0665,R1
tyrePressureBackLeft,16:11:26.403,19,pascals,209.6389,R1
tyrePressureFrontLeft,16:11:26.411,19,pascals,203.5251,R1
tyrePressureFrontLeft,16:11:26.453,19,pascals,203.2143,R1
tyrePressureFrontRight,16:11:26.453,19,pascals,203.1446,R1
tyrePressureFrontRight,16:11:26.469,19,pascals,203.358,R1
tyrePressureFrontRight,16:11:26.483,19,pascals,203.2084,R1
tyrePressureBackRight,16:11:26.484,19,pascals,203.9784,R1
tyrePressureBackLeft,16:11:26.505,19,pascals,209.349,R1
tyrePressureBackLeft,16:11:26.511,19,pascals,210.035,R1
tyrePressureBackRight,16:11:26.519,19,pascals,203.9539,R1
tyrePressureBackRight,16:11:26.530,19,pascals,204.0076,R1
tyrePressureFrontRight,16:11:26.544,19,pascals,204.0312,R1
tyrePressureBackRight,16:11:26.557,19,pascals,203.1772,R1
tyrePressureBackRight,16:11:26.566,19,pascals,204.0673,R1
tyrePressureBackRight,16:11:26.585,19,pascals,203.5632,R1
tyrePressureBackLeft,16:11:26.587,19,pascals,210.0974,R1
tyrePressureBackLeft,16:11:26.596,19,pascals,209.5434,R1
tyrePressureBackRight,16:11:26.598,19,pascals,204.1195,R1
tyrePressureBackRight,16:11:26.617,19,pascals,203.6657,R1
tyrePressureBackLeft,16:11:26.625,19,pascals,209.2745,R1
tyrePressureBackRight,16:11:26.657,19,pascals,203.1342,R1
tyrePressureFrontLeft,16:11:26.664,19,pascals,204.0847,R1
tyrePressureBackLeft,16:11:26.665,19,pascals,209.2429,R1
tyrePressureBackLeft,16:11:26.674,19,pascals,209.8618,R1
tyrePressureBackRight,16:11:26.675,19,pascals,204.0258,R1
tyrePressureBackLeft,16:11:26.681,19,pascals,209.9608,R1
tyrePressureFrontLeft,16:11:26.689,19,pascals,203.6516,R1
tyrePressureFrontLeft,16:11:26.693,19,pascals,203.7099,R1
